Dataset,Mouse ID,Laser,Speed,Intensity,Fit Lifetime,Empirical Lifetime
20220404_1630_RvR_003,1630,3,0.0,268165.5,2.4870754750686803,4.21376952184474
20220404_1630_RvR_003,1630,3,0.0,268878.0,2.4875530182808103,4.21349011464968
20220404_1630_RvR_003,1630,3,0.0,271837.0,2.491700203672665,4.21564128675163
20220404_1630_RvR_003,1630,3,0.0,268937.0,2.48919191446322,4.21053207542946
20220404_1630_RvR_003,1630,3,0.0,274973.0,2.496784703446775,4.218723579877995
20220404_1630_RvR_003,1630,3,0.0,272943.0,2.4965623052922004,4.218586590181371
20220404_1630_RvR_003,1630,3,0.0,273684.0,2.49769866367262,4.2192276605691905
20220404_1630_RvR_003,1630,3,0.0,276173.0,2.499145839601455,4.22392574698168
20220404_1630_RvR_003,1630,3,0.0,274401.0,2.49789135449472,4.2218644299864145
20220404_1630_RvR_003,1630,3,0.0,273640.0,2.4980156527343453,4.222391384660435
20220404_1630_RvR_003,1630,3,0.0,273443.0,2.49710165881381,4.221589354769355
20220404_1630_RvR_003,1630,3,0.0,269024.5,2.493491280346145,4.214452727060665
20220404_1630_RvR_003,1630,3,0.0,271085.0,2.49520383815227,4.21808264888856
20220404_1630_RvR_003,1630,3,0.0,274736.5,2.502358472010245,4.229330507374815
20220404_1630_RvR_003,1630,3,0.0,276469.5,2.5032348926488845,4.232299435413795
20220404_1630_RvR_003,1630,3,0.0,275327.5,2.502508159040755,4.2320676277778
20220404_1630_RvR_003,1630,3,0.0,275860.5,2.50540546005902,4.23545029321699
20220404_1630_RvR_003,1630,3,0.0,278035.0,2.50772064002072,4.24082391907576
20220404_1630_RvR_003,1630,3,0.0,273785.0,2.50129022124054,4.230197644278509
20220404_1630_RvR_003,1630,3,0.0,273869.5,2.4997719357003447,4.23105582237541
20220404_1630_RvR_003,1630,3,17.44141666666667,315873.0,2.5362844250906096,4.28294586788336
20220404_1630_RvR_003,1630,3,18.925783333333335,317126.5,2.53638626386378,4.290425027786955
20220404_1630_RvR_003,1630,3,17.4414,320135.0,2.54181179395548,4.289251421144759
20220404_1630_RvR_003,1630,3,18.183583333333335,318265.0,2.54561094375813,4.28824315905958
20220404_1630_RvR_003,1630,3,17.070283333333332,316337.0,2.54026181297947,4.28291726878471
20220404_1630_RvR_003,1630,3,19.14844,319264.0,2.54600653211125,4.28513279416888
20220404_1630_RvR_003,1630,3,10.761716666666667,317040.5,2.5423066422731297,4.2934091999734
20220404_1630_RvR_003,1630,3,14.84375,321429.0,2.5372847093165003,4.28816779172787
20220404_1630_RvR_003,1630,3,15.267842857142858,323300.0,2.549048279843,4.30428070786358
20220404_1630_RvR_003,1630,3,11.874983333333333,321708.0,2.55115651763703,4.29878444890514
20220404_1630_RvR_003,1630,3,18.925800000000002,321168.0,2.54921960316585,4.3013525379012
20220404_1630_RvR_003,1630,3,21.523433333333333,322897.0,2.55256853709508,4.307921978676715
20220404_1630_RvR_003,1630,3,18.925800000000002,321361.0,2.54971263806013,4.301369907903109
20220404_1630_RvR_003,1630,3,18.925783333333335,321023.0,2.54463727399052,4.299620094453095
20220404_1630_RvR_003,1630,3,20.039066666666667,317399.0,2.54487022668279,4.29541408226734
20220404_1630_RvR_003,1630,3,20.781266666666667,319828.0,2.5454786111239103,4.29767779354804
20220404_1630_RvR_003,1630,3,21.894533333333335,319578.0,2.5489612858403103,4.30010507021657
20220328_1630_RvR_001,1630,1,0.0,583365.0,2.494709789366545,4.18721886784421
20220328_1630_RvR_001,1630,1,0.0,581922.0,2.49407912017445,4.187612342526495
20220328_1630_RvR_001,1630,1,0.0,579876.0,2.49521154298945,4.18685281045765
20220328_1630_RvR_001,1630,1,0.0,579313.5,2.497410150694065,4.18978659583116
20220328_1630_RvR_001,1630,1,0.0,579978.0,2.4993587869308653,4.191530508766065
20220328_1630_RvR_001,1630,1,0.0,578360.0,2.49715341095717,4.191018680736715
20220328_1630_RvR_001,1630,1,0.0,571085.5,2.49769209577145,4.191358939383865
20220328_1630_RvR_001,1630,1,0.0,567652.5,2.4933842457412547,4.1859565280297
20220328_1630_RvR_001,1630,1,0.0,566762.5,2.497379713952725,4.193508390045485
20220328_1630_RvR_001,1630,1,0.0,562209.0,2.49509495248006,4.19298708493531
20220328_1630_RvR_001,1630,1,0.0,563448.5,2.4963340541432046,4.1911913028528645
20220328_1630_RvR_001,1630,1,14.472666666666667,666352.0,2.5317030112612797,4.24893006823925
20220328_1630_RvR_001,1630,1,17.229385714285716,664235.5,2.5312439051601,4.24919351485475
20220328_1630_RvR_001,1630,1,19.2969,678330.5,2.5387650270122446,4.25772178684633
20220328_1630_RvR_001,1630,1,17.688816666666668,680290.5,2.541410071106165,4.26298182308621
20220328_1630_RvR_001,1630,1,11.715942857142856,689813.0,2.5465413397468395,4.27238324953542
20220328_1630_RvR_001,1630,1,18.894883333333333,669470.5,2.53988256583376,4.26057970466421
20220328_1630_RvR_001,1630,1,13.094299999999999,673345.5,2.54164847828865,4.26440607537475
20220328_1630_RvR_001,1630,1,16.08075,672694.5,2.54028287539228,4.260280956559935
20220328_1630_RvR_001,1630,1,13.668633333333332,673190.0,2.53725846353737,4.2666057386486
20220328_1630_RvR_001,1630,1,16.08075,661707.0,2.534453733650155,4.257741060464875
20220328_1630_RvR_001,1630,1,13.668633333333332,662221.0,2.5375498664046052,4.25822717402596
20220328_1630_RvR_001,1630,1,14.472671428571427,660159.0,2.53579431215149,4.260223210661641
20220328_1630_RvR_001,1630,1,14.874666666666666,668574.0,2.53895093108854,4.264646000571569
20220328_1630_RvR_001,1630,1,17.2868,656860.0,2.533862870695055,4.2598371586596695
20220328_1630_RvR_001,1630,1,13.266616666666666,656750.0,2.5385599282066202,4.26632658936235
20220328_1630_RvR_001,1630,1,13.668616666666665,653394.0,2.5382290208411096,4.2642269621880295
20220328_1630_RvR_001,1630,1,10.854466666666667,653276.5,2.537364796897465,4.262740758582165
20220328_1630_RvR_001,1630,1,13.668633333333332,662062.5,2.5393035943941102,4.269214088730175
20220328_1630_RvR_001,1630,1,11.658516666666667,658140.5,2.5381183404099454,4.26617307739863
20220328_1630_RvR_001,1630,1,12.405128571428572,653303.0,2.53619235193796,4.26033421231995
20220328_1630_RvR_001,1630,1,14.070649999999999,655308.0,2.53548364632194,4.26524269302272
20220328_1630_RvR_001,1630,1,14.472671428571429,659142.0,2.53729181850441,4.26462286023461
20220328_1630_RvR_001,1630,1,13.266599999999999,655783.5,2.5338731236861,4.2598106271724
20220328_1630_RvR_001,1630,1,14.472666666666665,655825.0,2.53184461205519,4.2623344564469345
20220328_1630_RvR_001,1630,1,13.2666,648401.0,2.53507164738945,4.25804853862409
20220328_1630_RvR_001,1630,1,13.7835,647034.5,2.532970794992025,4.257191822365315
20220328_1630_RvR_001,1630,1,15.678716666666666,645122.0,2.527985915086275,4.2548670801275
20220328_1630_RvR_001,1630,1,13.668633333333332,647883.0,2.529639166193715,4.257899740101385
20220328_1630_RvR_001,1630,1,14.874699999999999,637500.0,2.5247203153452404,4.24713027382032
20220328_1630_RvR_001,1630,1,14.070649999999999,638232.0,2.5254736576825,4.25287479236341
20220404_1629_RvR_002,1629,2,0.0,172361.0,2.4890979277959397,4.2322261058109
20220404_1629_RvR_002,1629,2,0.0,173335.5,2.487337668477545,4.2318776900782495
20220404_1629_RvR_002,1629,2,0.0,172227.0,2.4849594880802797,4.2301167685040095
20220404_1629_RvR_002,1629,2,0.0,173068.0,2.486051096229815,4.232449194498164
20220404_1629_RvR_002,1629,2,0.0,171562.5,2.48686253110483,4.2297992959115955
20220404_1629_RvR_002,1629,2,0.0,170804.0,2.4845106112914195,4.22571889335808
20220404_1629_RvR_002,1629,2,16.328116666666666,207631.0,2.5267664774935,4.29630587318225
20220404_1629_RvR_002,1629,2,16.328116666666666,210122.0,2.52974902239975,4.30190759339394
20220404_1629_RvR_002,1629,2,22.265616666666666,207707.0,2.5369538145208503,4.31027470066977
20220404_1629_RvR_002,1629,2,15.957016666666668,208468.0,2.5382667361987403,4.308862316147749
20220404_1629_RvR_002,1629,2,13.359357142857142,205756.0,2.53136577336377,4.29920800580531
20220404_1629_RvR_002,1629,2,16.328116666666666,207188.0,2.52821761144958,4.291257975138101
20220404_1629_RvR_002,1629,2,15.21485,203202.0,2.51774545355719,4.2810784915251
20220404_1629_RvR_002,1629,2,15.585933333333333,201635.0,2.5206473856017,4.27782353473742
20220404_1629_RvR_002,1629,2,15.95705,208424.0,2.53538021910014,4.30382249174519
20220404_1629_RvR_002,1629,2,14.843733333333335,208267.0,2.53280382114709,4.30267833493902
20220404_1629_RvR_002,1629,2,13.73045,206123.0,2.5301991877851404,4.29655654015297
20220404_1629_RvR_002,1629,2,13.359366666666666,207414.0,2.53279801211952,4.30244222145585
20220404_1629_RvR_002,1629,2,15.585916666666668,207239.0,2.53411623053765,4.3103523716215095
20220404_1629_RvR_002,1629,2,15.214833333333335,206760.0,2.53738448326795,4.30774419579863
20220404_1629_RvR_002,1629,2,12.617166666666666,202199.0,2.53547140951708,4.2977787999117005
20220404_1629_RvR_002,1629,2,12.988266666666668,203742.5,2.53874614045242,4.303249144349261
20220404_1629_RvR_002,1629,2,14.843733333333333,202222.0,2.52447693782948,4.295805253279115
20220404_1629_RvR_002,1629,2,14.101566666666667,202322.5,2.5235487655889948,4.2983074610414
20220404_1629_RvR_002,1629,2,12.9883,201546.0,2.51811969601389,4.28504878828997
20220404_1629_RvR_002,1629,2,13.359383333333334,203236.0,2.52438267052688,4.2996510554526
20220404_1629_RvR_002,1629,2,15.585928571428571,200949.0,2.5343194408759953,4.29841225455274
20220404_1629_RvR_002,1629,2,18.5547,202605.0,2.53620393979444,4.30476244036885
20220404_1629_RvR_002,1629,2,16.69921666666667,204195.5,2.5423312193012046,4.31066937599856
20220404_1629_RvR_002,1629,2,10.390616666666666,207009.5,2.54895446363464,4.318386420981245
20220404_1629_RvR_002,1629,2,12.2461,207573.5,2.5392329016299247,4.3108382316666045
20220404_1629_RvR_002,1629,2,13.359366666666666,205929.0,2.5428210503971203,4.31353228597045
20220404_1629_RvR_002,1629,2,11.875,197924.0,2.532385892484245,4.295714989742709
20220330_1612_RvR_002,1612,2,0.0,445044.5,2.53632370349423,4.21367935753565
20220330_1612_RvR_002,1612,2,0.0,442158.5,2.5321767504523054,4.205381954884794
20220330_1612_RvR_002,1612,2,0.0,450007.5,2.5442022620951104,4.21548043769244
20220330_1612_RvR_002,1612,2,0.0,448207.0,2.5416252440701803,4.21136085358955
20220330_1612_RvR_002,1612,2,0.0,445997.0,2.5405646721514303,4.20791447222949
20220330_1612_RvR_002,1612,2,0.0,450962.0,2.5459684200002446,4.217521229238365
20220330_1612_RvR_002,1612,2,0.0,448385.0,2.5447284473517797,4.21531272043784
20220330_1612_RvR_002,1612,2,0.0,447785.5,2.544492530985335,4.21372958462857
20220330_1612_RvR_002,1612,2,0.0,446578.0,2.54292158409738,4.211815667124725
20220330_1612_RvR_002,1612,2,0.0,444876.0,2.53987381075638,4.20929786453163
20220330_1612_RvR_002,1612,2,0.0,443085.0,2.53960045578056,4.20788881182098
20220330_1612_RvR_002,1612,2,0.0,442396.0,2.5387686239964,4.20630491628342
20220330_1612_RvR_002,1612,2,0.0,443620.0,2.53888535837143,4.207925696244259
20220330_1612_RvR_002,1612,2,0.0,443475.5,2.5388315766106597,4.20921800627478
20220330_1612_RvR_002,1612,2,0.0,444820.0,2.54086691970741,4.21054367687538
20220330_1612_RvR_002,1612,2,0.0,438482.0,2.53833936659816,4.20478435334682
20220330_1612_RvR_002,1612,2,0.0,448879.0,2.54197267191166,4.213373634564505
20220330_1612_RvR_002,1612,2,0.0,440905.5,2.53714368772348,4.20320458423274
20220330_1612_RvR_002,1612,2,0.0,443323.0,2.5419136686623798,4.2114840558979
20220330_1612_RvR_002,1612,2,0.0,440764.0,2.5364054561956,4.2049794621146805
20220330_1612_RvR_002,1612,2,0.0,440447.0,2.53850051234354,4.20491650422392
20220330_1612_RvR_002,1612,2,0.0,433059.0,2.53118417413074,4.19664886790223
20220330_1612_RvR_002,1612,2,0.0,445805.5,2.54124792520417,4.21220990894245
20220330_1612_RvR_002,1612,2,0.0,440720.0,2.53552283429979,4.2029116385353795
20220330_1612_RvR_002,1612,2,0.0,439510.0,2.53745792042773,4.2037760794149
20220330_1612_RvR_002,1612,2,12.723228571428573,521585.0,2.58065584300532,4.27483618350746
20220330_1612_RvR_002,1612,2,13.041285714285715,530646.0,2.596985462754545,4.2898449780325105
20220330_1612_RvR_002,1612,2,15.214833333333335,526800.0,2.5902186352657948,4.28549204214653
20220330_1612_RvR_002,1612,2,13.730466666666667,525506.0,2.59043668152441,4.282665769800525
20220330_1612_RvR_002,1612,2,18.183600000000002,523473.0,2.5899538265823248,4.277115321849106
20220330_1612_RvR_002,1612,2,12.246083333333333,531722.5,2.5952411769046755,4.286508180629295
20220330_1612_RvR_002,1612,2,12.988283333333333,527603.0,2.59213854751911,4.2856469712814995
20220330_1612_RvR_002,1612,2,12.6172,527779.0,2.59327166833826,4.28487820349315
20220330_1612_RvR_002,1612,2,12.6172,518018.0,2.58606324644487,4.275218389749135
20220330_1612_RvR_002,1612,2,11.132816666666667,514422.5,2.5838677459081305,4.274806762796115
20220330_1612_RvR_002,1612,2,14.101566666666667,514183.0,2.5842734108202654,4.275555524990795
20220330_1612_RvR_002,1612,2,13.730450000000001,516081.0,2.58626034602474,4.275925015232951
20220330_1612_RvR_002,1612,2,15.21485,517076.5,2.58569761613772,4.27564847016599
20220330_1612_RvR_002,1612,2,12.6172,513751.0,2.58409240378055,4.272582670230009
20220330_1612_RvR_002,1612,2,12.617166666666666,516469.0,2.5858084972865303,4.274744474086745
20220330_1612_RvR_002,1612,2,13.995528571428572,515546.5,2.5859891407870252,4.278260562934175
20220330_1612_RvR_002,1612,2,15.214833333333333,513549.0,2.58631679231819,4.276757476434534
